,Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Recycling,Cooking_With,CarbonEmission
6312,2.0,0,3.0,2.0,3.0,0.0,0.0,0.0,81,3.0,26,3.0,2,11,31,21,1.0,1,4,2990
6313,2.0,1,2.0,2.0,1.0,0.0,0.0,0.0,183,3.0,97,2.0,6,6,33,20,1.0,2,1,2841
6314,1.0,1,3.0,0.0,2.0,0.0,0.0,2.0,91,1.0,97,2.0,4,24,46,7,0.0,2,2,1709
6315,1.0,1,3.0,2.0,2.0,1.0,0.0,2.0,140,0.0,1297,1.0,5,15,12,10,2.0,4,0,1346
6316,0.0,0,1.0,2.0,1.0,2.0,3.0,0.0,180,2.0,9440,0.0,4,14,12,4,2.0,1,2,3789
6317,3.0,1,1.0,3.0,1.0,0.0,0.0,1.0,226,0.0,36,2.0,5,6,5,14,2.0,1,4,1262
6318,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,297,0.0,46,1.0,1,13,29,23,1.0,2,1,1050
6319,0.0,0,2.0,3.0,2.0,2.0,1.0,0.0,88,1.0,5165,3.0,1,13,18,17,0.0,2,1,1124
6320,2.0,1,3.0,0.0,1.0,0.0,0.0,0.0,140,2.0,77,1.0,2,10,42,6,0.0,2,4,1919
6321,1.0,1,3.0,1.0,0.0,1.0,0.0,2.0,120,3.0,675,1.0,7,11,13,8,1.0,1,3,1996
6322,0.0,1,3.0,0.0,3.0,0.0,0.0,0.0,194,2.0,96,1.0,3,9,28,24,1.0,2,2,1775
6323,3.0,0,2.0,1.0,0.0,2.0,2.0,2.0,248,0.0,1638,0.0,6,8,27,13,1.0,2,2,1847
6324,3.0,1,1.0,1.0,0.0,0.0,0.0,0.0,125,1.0,90,3.0,7,1,45,16,1.0,2,3,2196
6325,2.0,1,0.0,1.0,1.0,2.0,1.0,2.0,113,0.0,1477,2.0,5,21,47,2,2.0,1,1,1537
6326,0.0,1,0.0,1.0,1.0,1.0,0.0,2.0,148,1.0,1429,2.0,6,24,26,3,2.0,3,5,1704
6327,3.0,0,0.0,3.0,1.0,1.0,0.0,0.0,124,1.0,1009,0.0,7,7,40,10,1.0,1,1,1665
6328,1.0,1,1.0,3.0,3.0,1.0,0.0,0.0,230,2.0,1259,2.0,2,13,29,21,1.0,2,2,1836
6329,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,243,2.0,4,2.0,2,12,18,1,2.0,3,2,1586
6330,3.0,0,3.0,0.0,2.0,0.0,0.0,0.0,74,1.0,78,0.0,7,16,1,18,1.0,1,4,1274
6331,2.0,0,1.0,3.0,2.0,2.0,5.0,2.0,75,0.0,3212,1.0,2,20,48,20,2.0,2,2,2590
6332,2.0,1,1.0,1.0,0.0,2.0,5.0,2.0,143,1.0,2222,2.0,4,20,39,1,1.0,1,1,1892
6333,3.0,1,1.0,2.0,3.0,2.0,5.0,2.0,78,2.0,2028,0.0,7,20,43,22,2.0,3,3,3086
6334,3.0,0,0.0,2.0,3.0,1.0,0.0,2.0,163,1.0,1442,1.0,5,6,11,20,0.0,3,5,2151
6335,3.0,0,2.0,3.0,2.0,0.0,0.0,1.0,228,0.0,76,1.0,7,20,15,18,1.0,2,2,1732
6336,0.0,0,1.0,3.0,2.0,1.0,0.0,1.0,55,0.0,682,1.0,7,7,13,8,1.0,2,3,1179
6337,0.0,1,2.0,0.0,3.0,0.0,0.0,0.0,160,0.0,59,1.0,1,5,11,17,1.0,2,3,872
6338,2.0,0,2.0,0.0,1.0,1.0,0.0,0.0,121,3.0,326,3.0,2,7,45,12,2.0,1,5,3015
6339,3.0,1,2.0,1.0,0.0,1.0,0.0,0.0,231,0.0,1133,0.0,1,1,32,20,1.0,2,4,1123
6340,1.0,0,2.0,2.0,0.0,2.0,4.0,2.0,274,2.0,9543,1.0,4,8,0,0,1.0,2,3,5147
6341,2.0,1,1.0,0.0,2.0,0.0,0.0,1.0,203,0.0,87,3.0,7,16,1,0,0.0,1,1,1266
6342,3.0,1,3.0,0.0,0.0,0.0,0.0,2.0,190,3.0,98,1.0,7,23,27,1,1.0,2,2,2650
6343,2.0,0,0.0,2.0,3.0,0.0,0.0,0.0,202,1.0,67,0.0,2,9,30,14,1.0,1,5,1557
6344,3.0,0,3.0,0.0,2.0,0.0,0.0,0.0,213,2.0,74,0.0,1,16,44,15,1.0,1,4,2334
6345,2.0,0,2.0,0.0,0.0,2.0,5.0,1.0,61,3.0,4339,2.0,6,10,20,14,2.0,2,3,3919
6346,1.0,0,0.0,0.0,0.0,0.0,0.0,2.0,238,0.0,86,1.0,5,24,36,1,2.0,2,1,1322
6347,1.0,0,1.0,3.0,3.0,2.0,3.0,1.0,270,0.0,8076,3.0,6,10,43,9,2.0,3,1,4672
6348,2.0,1,1.0,3.0,0.0,1.0,0.0,0.0,94,2.0,320,3.0,2,23,42,9,2.0,1,1,1662
6349,1.0,0,3.0,1.0,2.0,0.0,0.0,2.0,92,1.0,35,1.0,6,8,1,0,2.0,3,4,1554
6350,1.0,0,0.0,1.0,1.0,2.0,4.0,2.0,175,0.0,6589,3.0,7,23,46,14,2.0,3,1,4952
6351,1.0,0,1.0,0.0,2.0,1.0,0.0,1.0,51,2.0,1428,1.0,6,20,19,1,1.0,2,3,1751
6352,0.0,0,1.0,3.0,2.0,1.0,0.0,1.0,272,3.0,1502,2.0,4,3,13,15,2.0,2,1,2598
6353,1.0,0,0.0,0.0,2.0,2.0,3.0,2.0,184,1.0,9930,3.0,4,14,15,3,1.0,2,3,4167
6354,2.0,1,0.0,3.0,0.0,0.0,0.0,1.0,78,0.0,47,2.0,5,14,41,22,0.0,2,3,1305
6355,3.0,0,2.0,0.0,1.0,1.0,0.0,0.0,128,2.0,1574,2.0,1,11,6,16,0.0,3,5,1814
6356,2.0,0,2.0,2.0,3.0,0.0,0.0,0.0,54,3.0,62,3.0,1,0,49,13,2.0,1,4,3051
6357,0.0,0,0.0,1.0,3.0,0.0,0.0,2.0,55,2.0,74,0.0,3,22,16,0,0.0,4,3,1741
6358,0.0,1,0.0,2.0,0.0,1.0,0.0,0.0,110,1.0,1770,0.0,1,1,19,18,1.0,3,4,921
6359,1.0,1,0.0,0.0,2.0,1.0,0.0,1.0,167,0.0,323,1.0,1,7,37,17,1.0,0,4,836
6360,0.0,1,2.0,3.0,2.0,0.0,0.0,1.0,80,1.0,22,2.0,1,24,22,6,1.0,3,2,1079
6361,3.0,0,2.0,0.0,1.0,2.0,4.0,0.0,273,2.0,2276,0.0,1,23,24,12,0.0,1,1,2861
6362,2.0,1,2.0,1.0,3.0,1.0,0.0,1.0,206,3.0,1732,3.0,3,19,23,12,0.0,2,0,2893
6363,1.0,1,3.0,0.0,1.0,1.0,0.0,0.0,206,3.0,409,2.0,7,11,8,8,0.0,2,2,2477
6364,3.0,1,2.0,3.0,2.0,2.0,4.0,2.0,159,1.0,7056,2.0,5,23,43,10,1.0,3,2,5023
6365,2.0,0,2.0,0.0,3.0,2.0,5.0,2.0,284,1.0,9156,3.0,2,0,40,16,2.0,4,1,4749
6366,0.0,0,2.0,1.0,1.0,0.0,0.0,0.0,101,1.0,55,2.0,7,11,2,7,2.0,1,4,1355
6367,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,98,1.0,48,2.0,6,21,11,0,1.0,2,3,1371
6368,0.0,1,0.0,3.0,1.0,2.0,2.0,0.0,63,0.0,7569,1.0,7,0,39,23,2.0,0,3,2147
6369,0.0,0,1.0,1.0,2.0,1.0,0.0,1.0,121,0.0,40,3.0,3,2,14,19,1.0,4,1,1400
6370,2.0,1,0.0,1.0,1.0,0.0,0.0,0.0,106,2.0,71,0.0,6,14,48,9,1.0,2,1,1803
6371,2.0,0,1.0,2.0,2.0,1.0,0.0,2.0,260,3.0,1046,0.0,2,12,44,0,2.0,0,2,2768
6372,2.0,1,3.0,0.0,2.0,1.0,0.0,2.0,132,1.0,1521,1.0,7,9,19,20,0.0,2,3,1803
6373,1.0,1,0.0,1.0,2.0,2.0,4.0,2.0,292,0.0,3550,3.0,5,19,36,18,0.0,1,4,2752
6374,3.0,0,3.0,1.0,2.0,0.0,0.0,1.0,105,0.0,67,2.0,1,18,28,20,2.0,3,2,1599
6375,1.0,0,2.0,1.0,3.0,2.0,3.0,2.0,261,0.0,7467,3.0,2,6,38,18,0.0,3,2,4115
6376,2.0,1,1.0,3.0,3.0,0.0,0.0,2.0,173,3.0,47,1.0,1,11,27,0,1.0,3,2,2549
6377,0.0,0,2.0,3.0,3.0,1.0,0.0,0.0,51,1.0,643,1.0,5,14,8,13,0.0,0,3,1130
6378,2.0,1,3.0,2.0,3.0,2.0,5.0,0.0,210,0.0,7459,3.0,4,2,7,20,0.0,2,1,3445
6379,2.0,0,2.0,3.0,3.0,1.0,0.0,2.0,97,0.0,1013,0.0,3,8,46,22,1.0,2,3,1962
6380,3.0,0,3.0,1.0,2.0,0.0,0.0,2.0,139,0.0,5,0.0,7,10,41,11,2.0,1,4,1984
6381,1.0,1,2.0,1.0,0.0,0.0,0.0,0.0,87,0.0,27,2.0,6,2,27,17,2.0,3,2,1238
6382,1.0,0,2.0,2.0,2.0,0.0,0.0,0.0,50,2.0,0,2.0,3,15,13,9,1.0,0,2,1381
6383,2.0,1,3.0,1.0,2.0,0.0,0.0,2.0,79,1.0,77,0.0,3,12,4,15,1.0,3,2,1218
6384,1.0,0,0.0,1.0,2.0,0.0,0.0,2.0,258,2.0,32,3.0,7,0,40,3,0.0,3,4,3022
6385,3.0,0,1.0,2.0,2.0,2.0,4.0,0.0,168,1.0,28,3.0,3,3,34,7,1.0,1,3,1719
6386,0.0,1,1.0,3.0,1.0,2.0,2.0,2.0,82,3.0,1334,2.0,6,12,24,11,1.0,1,0,2444
6387,2.0,1,3.0,0.0,0.0,1.0,0.0,2.0,133,0.0,1993,1.0,5,1,11,13,0.0,3,3,1185
6388,2.0,1,3.0,1.0,0.0,2.0,4.0,2.0,259,0.0,723,3.0,5,17,4,7,1.0,4,1,1880
6389,2.0,0,3.0,1.0,2.0,1.0,0.0,0.0,86,2.0,422,1.0,7,8,47,3,2.0,1,4,2632
6390,2.0,0,1.0,2.0,3.0,2.0,4.0,2.0,237,1.0,7831,3.0,6,20,37,17,1.0,1,0,5880
6391,0.0,1,2.0,0.0,0.0,2.0,1.0,0.0,245,1.0,5264,2.0,1,19,16,0,1.0,3,2,836
6392,3.0,0,2.0,1.0,2.0,2.0,4.0,0.0,226,3.0,4368,1.0,4,10,30,17,2.0,1,2,5303
6393,1.0,0,1.0,3.0,2.0,2.0,5.0,1.0,158,1.0,6369,1.0,3,12,26,5,1.0,0,2,2705
6394,0.0,0,0.0,3.0,3.0,0.0,0.0,1.0,186,0.0,94,0.0,1,6,3,5,0.0,1,4,773
6395,2.0,1,3.0,0.0,1.0,1.0,0.0,0.0,102,0.0,556,2.0,5,20,13,4,1.0,3,1,1225
6396,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,190,1.0,7,1.0,7,23,4,2,2.0,1,4,769
6397,1.0,1,0.0,1.0,3.0,2.0,1.0,2.0,91,3.0,5320,3.0,7,20,42,5,1.0,1,3,3085
6398,1.0,1,1.0,3.0,3.0,1.0,0.0,2.0,238,0.0,850,0.0,3,23,36,13,2.0,2,2,1396
6399,0.0,1,3.0,1.0,2.0,0.0,0.0,2.0,146,0.0,32,1.0,4,19,46,8,2.0,3,2,1540
6400,2.0,0,2.0,0.0,1.0,0.0,0.0,0.0,163,3.0,32,1.0,3,4,35,12,1.0,3,3,2938
6401,3.0,0,1.0,0.0,0.0,2.0,2.0,1.0,109,0.0,7452,2.0,5,10,39,20,0.0,2,3,3255
6402,2.0,0,3.0,2.0,3.0,1.0,0.0,0.0,218,3.0,1379,1.0,1,13,21,19,1.0,2,1,3015
6403,2.0,1,1.0,1.0,2.0,1.0,0.0,2.0,61,0.0,64,1.0,2,14,5,2,2.0,2,5,779
6404,0.0,0,2.0,0.0,2.0,2.0,2.0,1.0,122,3.0,3077,1.0,5,16,8,3,0.0,3,2,2728
6405,1.0,1,3.0,2.0,1.0,0.0,0.0,1.0,296,2.0,9,0.0,4,22,6,12,2.0,3,4,1657
6406,1.0,0,1.0,0.0,1.0,1.0,0.0,2.0,121,3.0,1333,2.0,3,9,22,16,2.0,3,3,3043
6407,1.0,0,2.0,0.0,3.0,1.0,0.0,0.0,153,3.0,4,0.0,5,19,27,21,2.0,2,3,2705
6408,3.0,1,2.0,3.0,2.0,0.0,0.0,0.0,101,2.0,66,3.0,5,3,19,17,1.0,2,4,2266
6409,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,217,1.0,78,3.0,2,15,44,2,1.0,2,3,1656
6410,0.0,1,3.0,3.0,0.0,0.0,0.0,1.0,240,1.0,74,0.0,6,2,32,5,0.0,1,2,1092
6411,3.0,0,2.0,0.0,3.0,2.0,2.0,0.0,212,3.0,1171,3.0,6,19,37,3,1.0,3,1,4324
6412,0.0,0,1.0,2.0,0.0,1.0,0.0,0.0,188,3.0,611,2.0,2,4,29,0,2.0,3,1,2146
6413,2.0,0,3.0,3.0,0.0,2.0,3.0,1.0,298,3.0,8697,2.0,4,23,32,2,2.0,2,3,5808
6414,0.0,1,2.0,1.0,3.0,1.0,0.0,0.0,114,3.0,138,0.0,3,13,48,0,1.0,3,5,2424
6415,2.0,0,0.0,0.0,0.0,1.0,0.0,1.0,145,3.0,105,1.0,6,23,48,10,0.0,2,4,3149
6416,2.0,1,0.0,2.0,3.0,2.0,4.0,1.0,135,2.0,9604,3.0,3,19,6,0,2.0,3,2,5307
6417,2.0,0,1.0,0.0,1.0,1.0,0.0,0.0,56,3.0,1774,3.0,1,4,8,9,1.0,1,3,2265
6418,1.0,1,2.0,2.0,0.0,1.0,0.0,1.0,226,0.0,1315,1.0,2,16,21,6,0.0,1,5,725
6419,2.0,0,3.0,2.0,3.0,0.0,0.0,1.0,280,0.0,42,0.0,2,1,23,18,0.0,4,3,1889
6420,0.0,0,0.0,2.0,2.0,0.0,0.0,1.0,72,2.0,55,1.0,7,6,42,12,2.0,1,3,2248
6421,1.0,1,1.0,3.0,3.0,0.0,0.0,2.0,50,1.0,6,1.0,6,7,32,1,2.0,3,4,1733
6422,1.0,0,3.0,2.0,3.0,1.0,0.0,1.0,70,0.0,1920,3.0,6,1,27,22,1.0,0,2,2007
6423,2.0,1,3.0,0.0,3.0,2.0,2.0,0.0,109,3.0,4450,1.0,1,0,18,11,1.0,2,0,3255
6424,3.0,1,0.0,3.0,2.0,1.0,0.0,1.0,162,0.0,967,1.0,6,16,16,1,0.0,1,4,1179
6425,0.0,0,1.0,2.0,1.0,1.0,0.0,0.0,215,2.0,358,2.0,1,1,1,7,2.0,1,4,1252
6426,1.0,1,1.0,3.0,1.0,0.0,0.0,0.0,130,0.0,4,0.0,6,12,33,6,1.0,1,2,909
6427,1.0,1,0.0,2.0,0.0,1.0,0.0,2.0,150,1.0,672,3.0,2,21,20,7,2.0,2,0,1074
6428,2.0,0,1.0,1.0,2.0,1.0,0.0,0.0,293,0.0,74,3.0,4,16,46,0,1.0,2,4,1933
6429,2.0,0,2.0,1.0,2.0,0.0,0.0,2.0,180,0.0,66,3.0,2,12,37,21,0.0,4,4,2097
6430,1.0,1,3.0,3.0,1.0,1.0,0.0,1.0,166,3.0,418,1.0,5,16,4,1,1.0,3,3,2270
6431,0.0,0,0.0,2.0,1.0,2.0,4.0,0.0,215,0.0,9846,2.0,1,15,21,3,1.0,1,2,4335
6432,3.0,0,0.0,2.0,2.0,2.0,3.0,0.0,260,0.0,2822,2.0,1,21,10,22,1.0,2,1,2023
6433,0.0,0,3.0,3.0,3.0,1.0,0.0,2.0,52,3.0,444,0.0,1,5,27,24,2.0,1,3,2556
6434,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,65,1.0,58,0.0,1,7,39,13,0.0,1,2,933
6435,2.0,1,0.0,0.0,3.0,1.0,0.0,1.0,299,3.0,1692,0.0,1,4,49,24,2.0,1,4,2929
6436,0.0,1,3.0,1.0,0.0,2.0,4.0,0.0,121,0.0,5401,0.0,1,16,8,13,1.0,1,2,2063
6437,2.0,1,2.0,2.0,1.0,1.0,0.0,1.0,137,1.0,956,2.0,1,22,25,20,0.0,2,3,1316
6438,2.0,1,0.0,2.0,1.0,2.0,1.0,0.0,108,3.0,2701,3.0,1,22,11,12,2.0,3,3,2099
6439,1.0,1,3.0,0.0,0.0,1.0,0.0,1.0,151,2.0,1502,2.0,7,20,34,6,2.0,1,4,2039
6440,3.0,0,1.0,3.0,2.0,0.0,0.0,0.0,67,1.0,24,1.0,4,13,40,11,1.0,3,5,2090
6441,3.0,0,3.0,1.0,0.0,1.0,0.0,1.0,207,0.0,1575,2.0,1,13,25,15,1.0,3,4,1652
6442,1.0,0,2.0,1.0,1.0,2.0,1.0,1.0,242,2.0,2509,3.0,2,20,11,4,0.0,2,2,1789
6443,0.0,1,1.0,3.0,1.0,2.0,1.0,0.0,145,2.0,379,2.0,7,14,10,16,2.0,1,2,1602
6444,0.0,0,1.0,0.0,3.0,2.0,4.0,1.0,116,0.0,3768,1.0,2,20,13,1,1.0,3,4,2467
6445,0.0,0,3.0,1.0,3.0,1.0,0.0,2.0,195,2.0,526,0.0,6,22,32,6,2.0,4,1,2508
6446,3.0,1,3.0,1.0,2.0,0.0,0.0,2.0,199,2.0,18,3.0,1,20,7,8,2.0,2,4,1883
6447,1.0,1,1.0,3.0,0.0,2.0,4.0,1.0,171,1.0,8554,3.0,6,13,7,9,2.0,2,4,4076
6448,0.0,1,1.0,3.0,2.0,0.0,0.0,2.0,224,2.0,11,3.0,1,6,4,22,2.0,0,2,1187
6449,3.0,0,0.0,1.0,2.0,1.0,0.0,1.0,67,0.0,1928,1.0,4,14,21,20,1.0,2,3,1626
6450,2.0,1,0.0,0.0,1.0,1.0,0.0,2.0,162,2.0,874,0.0,7,12,43,8,0.0,1,1,1871
6451,2.0,1,3.0,3.0,2.0,0.0,0.0,2.0,109,0.0,62,2.0,5,0,23,9,1.0,1,3,1446
6452,0.0,0,3.0,3.0,3.0,0.0,0.0,2.0,236,3.0,79,1.0,3,8,2,20,1.0,1,5,2682
6453,2.0,1,2.0,2.0,2.0,1.0,0.0,0.0,295,3.0,1216,3.0,1,7,13,7,2.0,3,3,2386
6454,0.0,0,0.0,3.0,2.0,0.0,0.0,0.0,245,1.0,63,0.0,7,17,1,24,2.0,3,3,1240
6455,3.0,1,3.0,2.0,0.0,0.0,0.0,1.0,55,0.0,81,3.0,3,4,13,6,1.0,3,5,1014
6456,0.0,0,3.0,0.0,1.0,2.0,5.0,1.0,65,1.0,4224,3.0,6,1,41,23,2.0,1,3,2909
6457,0.0,1,2.0,3.0,0.0,0.0,0.0,2.0,141,2.0,30,2.0,3,24,23,12,2.0,3,1,1548
6458,0.0,0,3.0,2.0,0.0,1.0,0.0,0.0,201,1.0,998,1.0,7,7,9,0,0.0,2,0,1079
6459,0.0,1,3.0,0.0,2.0,2.0,3.0,1.0,233,0.0,5513,3.0,3,22,42,24,0.0,2,3,2591
6460,1.0,0,3.0,2.0,2.0,2.0,4.0,2.0,267,3.0,7916,3.0,7,20,17,9,1.0,1,1,6498
6461,0.0,0,1.0,0.0,2.0,2.0,2.0,1.0,205,2.0,2458,3.0,2,14,25,23,2.0,3,0,2322
6462,2.0,0,1.0,2.0,2.0,0.0,0.0,2.0,256,1.0,97,0.0,4,6,39,9,1.0,3,4,1972
6463,2.0,0,2.0,0.0,0.0,1.0,0.0,2.0,217,2.0,1725,2.0,3,9,11,11,0.0,3,4,2107
6464,0.0,0,3.0,0.0,1.0,1.0,0.0,1.0,84,1.0,915,3.0,7,12,25,18,0.0,1,4,1863
6465,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,172,3.0,64,0.0,5,10,47,7,0.0,3,2,2382
6466,1.0,1,2.0,1.0,1.0,2.0,3.0,1.0,285,2.0,389,3.0,1,21,33,11,0.0,4,3,1971
6467,3.0,0,1.0,3.0,3.0,0.0,0.0,0.0,79,3.0,74,0.0,7,5,1,11,1.0,1,2,2616
6468,0.0,1,0.0,2.0,2.0,2.0,2.0,2.0,118,2.0,3326,0.0,1,0,5,5,0.0,4,1,1663
6469,0.0,0,3.0,1.0,1.0,1.0,0.0,1.0,62,2.0,893,0.0,3,14,24,8,1.0,0,2,1528
6470,3.0,1,2.0,2.0,0.0,0.0,0.0,0.0,139,3.0,14,3.0,4,16,17,5,1.0,2,1,2415
6471,0.0,1,2.0,0.0,3.0,1.0,0.0,2.0,242,2.0,574,2.0,3,4,7,21,1.0,2,2,1799
6472,3.0,1,1.0,2.0,3.0,2.0,1.0,0.0,192,0.0,6395,3.0,4,4,22,3,2.0,1,3,1585
6473,3.0,0,1.0,3.0,2.0,1.0,0.0,0.0,202,0.0,940,1.0,6,3,33,18,1.0,1,3,1835
6474,2.0,0,3.0,0.0,2.0,1.0,0.0,2.0,101,3.0,1850,2.0,7,3,11,17,2.0,4,3,3473
6475,2.0,0,2.0,3.0,1.0,1.0,0.0,1.0,182,1.0,1752,1.0,6,1,28,18,2.0,2,3,2035
6476,1.0,1,3.0,0.0,3.0,0.0,0.0,0.0,271,1.0,51,3.0,5,4,19,18,0.0,2,1,1831
6477,0.0,1,2.0,2.0,0.0,2.0,4.0,1.0,164,1.0,1884,1.0,4,21,46,10,1.0,2,3,1861
6478,1.0,1,0.0,3.0,1.0,2.0,2.0,2.0,225,0.0,8268,3.0,3,20,5,8,2.0,1,4,2188
6479,0.0,1,1.0,2.0,0.0,1.0,0.0,1.0,292,2.0,1250,3.0,7,11,27,21,2.0,3,1,2318
6480,1.0,0,0.0,0.0,0.0,1.0,0.0,2.0,116,0.0,907,0.0,2,10,13,17,1.0,2,3,758
6481,0.0,0,1.0,0.0,2.0,2.0,4.0,0.0,129,1.0,1877,2.0,5,2,13,15,1.0,3,3,2054
6482,3.0,1,2.0,2.0,2.0,2.0,3.0,2.0,99,3.0,6558,2.0,6,16,18,10,2.0,2,0,4773
6483,0.0,1,0.0,3.0,2.0,1.0,0.0,0.0,54,2.0,1005,2.0,7,0,12,0,0.0,3,4,1723
6484,0.0,1,1.0,3.0,2.0,2.0,3.0,2.0,128,1.0,1670,2.0,4,20,13,5,2.0,3,5,1765
6485,3.0,1,2.0,1.0,0.0,2.0,5.0,2.0,252,1.0,9362,1.0,5,18,31,11,1.0,2,1,3978
6486,3.0,1,3.0,1.0,1.0,2.0,5.0,0.0,88,3.0,708,2.0,3,21,14,22,1.0,2,2,2820
6487,2.0,0,0.0,2.0,2.0,2.0,3.0,1.0,103,1.0,2348,3.0,3,13,20,3,0.0,2,3,2058
6488,1.0,0,2.0,3.0,0.0,2.0,4.0,0.0,281,0.0,6134,2.0,1,6,12,3,0.0,2,2,2982
6489,0.0,0,2.0,2.0,3.0,1.0,0.0,2.0,171,1.0,957,2.0,2,10,13,14,1.0,3,1,1667
6490,0.0,1,0.0,2.0,0.0,1.0,0.0,1.0,179,3.0,424,0.0,3,16,43,14,1.0,3,2,2041
6491,1.0,0,3.0,3.0,1.0,0.0,0.0,2.0,142,0.0,11,3.0,6,15,49,12,2.0,2,4,2392
6492,1.0,0,2.0,1.0,0.0,1.0,0.0,2.0,224,3.0,553,0.0,2,15,21,4,1.0,2,4,2248
6493,0.0,1,2.0,2.0,3.0,1.0,0.0,2.0,185,2.0,1645,2.0,5,19,40,23,1.0,1,3,2360
6494,3.0,0,0.0,0.0,0.0,0.0,0.0,2.0,221,0.0,45,3.0,3,22,12,6,0.0,3,5,1311
6495,1.0,0,2.0,0.0,2.0,1.0,0.0,1.0,293,3.0,441,0.0,1,5,40,16,1.0,2,1,2604
6496,3.0,0,2.0,2.0,0.0,1.0,0.0,2.0,235,0.0,1208,1.0,3,9,32,19,2.0,1,1,1579
6497,1.0,0,1.0,2.0,1.0,0.0,0.0,1.0,294,2.0,52,0.0,4,11,46,3,2.0,2,2,2196
6498,1.0,0,2.0,1.0,2.0,1.0,0.0,2.0,203,0.0,1001,1.0,6,24,38,14,2.0,1,3,1767
6499,1.0,1,2.0,0.0,3.0,2.0,1.0,1.0,260,3.0,3807,3.0,5,24,46,21,2.0,3,2,3313
6500,2.0,0,0.0,1.0,1.0,1.0,0.0,2.0,231,2.0,333,1.0,2,1,30,4,0.0,2,5,2160
6501,2.0,0,0.0,0.0,3.0,0.0,0.0,2.0,278,0.0,60,2.0,3,8,25,9,0.0,0,3,1536
6502,3.0,0,1.0,2.0,1.0,0.0,0.0,1.0,215,0.0,37,0.0,6,18,43,5,0.0,3,5,1954
6503,0.0,1,2.0,0.0,3.0,2.0,5.0,2.0,216,0.0,3149,1.0,2,24,17,3,2.0,3,2,1828
6504,2.0,1,1.0,2.0,0.0,0.0,0.0,1.0,162,2.0,6,0.0,7,5,0,4,1.0,3,4,1249
6505,0.0,1,2.0,3.0,1.0,0.0,0.0,0.0,54,3.0,92,3.0,7,5,40,10,2.0,1,4,2674
6506,3.0,1,3.0,3.0,0.0,0.0,0.0,1.0,67,3.0,31,3.0,1,18,28,1,2.0,4,3,2392
6507,3.0,1,1.0,1.0,0.0,2.0,3.0,2.0,110,3.0,1473,3.0,1,14,46,15,0.0,1,2,3020
6508,0.0,1,2.0,2.0,1.0,1.0,0.0,1.0,160,3.0,702,0.0,2,10,50,13,1.0,2,2,2395
6509,0.0,1,0.0,1.0,2.0,2.0,3.0,0.0,83,1.0,207,2.0,3,18,35,17,0.0,3,4,1460
6510,1.0,1,2.0,3.0,1.0,0.0,0.0,1.0,281,1.0,18,0.0,1,9,17,12,2.0,2,2,1081
6511,2.0,0,2.0,1.0,3.0,2.0,4.0,0.0,70,2.0,3535,3.0,4,12,50,17,2.0,1,2,4211
6512,3.0,1,0.0,3.0,3.0,0.0,0.0,0.0,77,1.0,7,0.0,6,4,32,3,1.0,4,3,1750
6513,2.0,0,3.0,3.0,3.0,2.0,1.0,0.0,188,1.0,7505,1.0,4,22,25,24,0.0,2,3,1947
6514,0.0,1,1.0,2.0,1.0,0.0,0.0,0.0,273,3.0,63,3.0,2,11,1,17,0.0,2,3,1877
6515,0.0,1,2.0,0.0,2.0,2.0,5.0,1.0,117,1.0,7443,1.0,7,1,21,3,1.0,1,2,2641
6516,1.0,0,3.0,2.0,1.0,0.0,0.0,0.0,68,1.0,86,0.0,2,16,42,15,2.0,3,3,1480
6517,2.0,0,1.0,3.0,0.0,1.0,0.0,0.0,65,1.0,559,3.0,7,7,5,12,0.0,2,2,1568
6518,3.0,0,1.0,2.0,1.0,0.0,0.0,1.0,185,0.0,24,2.0,7,14,12,0,0.0,1,3,1531
6519,2.0,1,1.0,2.0,1.0,0.0,0.0,2.0,143,2.0,84,3.0,1,4,33,15,1.0,2,1,1976
6520,2.0,0,2.0,3.0,0.0,2.0,5.0,1.0,246,0.0,3452,0.0,4,17,28,4,1.0,2,1,2057
6521,3.0,1,2.0,0.0,3.0,1.0,0.0,0.0,157,1.0,736,0.0,7,16,32,2,1.0,2,1,1758
6522,3.0,0,2.0,2.0,3.0,0.0,0.0,2.0,160,0.0,54,2.0,4,13,9,3,0.0,2,2,1651
6523,0.0,1,2.0,0.0,3.0,2.0,4.0,0.0,285,0.0,1380,3.0,6,6,43,16,1.0,3,1,2435
6524,3.0,1,0.0,0.0,0.0,2.0,4.0,1.0,180,2.0,410,3.0,5,4,16,17,0.0,3,2,2239
6525,1.0,1,3.0,2.0,2.0,1.0,0.0,2.0,172,0.0,398,2.0,4,2,20,12,2.0,2,1,1270
